id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
72426,Female,Loyal Customer,48,Business travel,Eco,929,1,5,5,5,3,4,3,1,1,1,1,1,1,1,0,0,neutral or dissatisfied
76059,Male,disloyal Customer,24,Business travel,Eco,669,0,0,0,2,4,0,4,4,5,5,5,3,5,4,10,4,satisfied
79096,Female,Loyal Customer,43,Personal Travel,Eco,226,4,5,4,1,3,5,4,5,5,4,5,3,5,3,0,1,neutral or dissatisfied
50942,Male,Loyal Customer,19,Personal Travel,Eco,109,3,4,3,2,3,3,3,3,5,4,5,4,5,3,0,0,neutral or dissatisfied
120116,Male,disloyal Customer,40,Business travel,Business,1176,5,5,5,4,5,5,4,5,4,5,3,2,5,5,0,0,satisfied
80143,Male,Loyal Customer,55,Business travel,Business,2475,2,2,2,2,5,4,4,3,3,4,5,4,3,4,67,77,satisfied
93885,Male,disloyal Customer,23,Business travel,Eco,590,3,2,3,3,1,3,1,1,1,3,2,4,3,1,16,7,neutral or dissatisfied
19031,Male,Loyal Customer,9,Personal Travel,Eco,871,3,3,3,4,5,3,5,5,2,4,4,2,3,5,0,0,neutral or dissatisfied
91608,Female,Loyal Customer,50,Business travel,Business,3148,5,5,5,5,5,5,4,4,4,4,4,3,4,3,0,0,satisfied
47064,Male,disloyal Customer,39,Business travel,Eco,239,3,5,3,2,5,3,5,5,1,4,3,3,2,5,10,0,neutral or dissatisfied
88974,Male,Loyal Customer,66,Business travel,Business,940,5,1,5,5,2,4,3,5,5,5,5,2,5,1,2,0,satisfied
118482,Male,Loyal Customer,35,Business travel,Business,370,2,2,2,2,3,5,5,3,3,3,3,3,3,3,10,4,satisfied
48623,Female,Loyal Customer,34,Personal Travel,Eco Plus,845,4,5,4,2,5,4,5,5,4,3,5,3,4,5,0,0,satisfied
30645,Male,Loyal Customer,45,Business travel,Eco,533,1,2,2,2,1,1,1,1,4,2,2,1,3,1,0,1,neutral or dissatisfied
66630,Female,Loyal Customer,61,Personal Travel,Business,802,2,5,1,2,4,4,5,3,3,1,3,5,3,4,0,0,neutral or dissatisfied
7517,Male,Loyal Customer,48,Business travel,Business,762,3,3,3,3,2,4,4,4,4,4,4,3,4,4,0,0,satisfied
36477,Male,Loyal Customer,49,Business travel,Business,3433,4,2,4,4,3,4,4,5,5,5,5,3,5,3,0,0,satisfied
6072,Male,Loyal Customer,70,Personal Travel,Eco,1236,3,5,3,2,3,3,3,3,4,5,4,5,5,3,87,84,neutral or dissatisfied
106338,Female,Loyal Customer,48,Business travel,Business,425,2,2,2,2,2,2,3,2,2,2,2,1,2,1,2,9,neutral or dissatisfied
63012,Female,Loyal Customer,47,Business travel,Business,2039,4,4,4,4,3,4,4,5,5,5,5,3,5,3,2,2,satisfied
110911,Male,Loyal Customer,43,Business travel,Business,581,2,4,4,4,1,3,3,2,2,2,2,2,2,2,32,39,neutral or dissatisfied
21634,Male,Loyal Customer,25,Personal Travel,Eco,722,5,3,5,4,4,5,4,4,2,2,5,1,3,4,0,0,satisfied
1845,Male,Loyal Customer,37,Personal Travel,Eco,408,3,5,3,1,3,3,3,3,5,5,3,1,3,3,0,0,neutral or dissatisfied
79068,Male,Loyal Customer,53,Business travel,Eco,356,4,4,4,4,4,4,4,4,1,1,1,4,1,4,0,13,satisfied
47417,Female,Loyal Customer,72,Business travel,Business,1870,2,1,1,1,3,4,4,2,2,2,2,1,2,4,0,0,neutral or dissatisfied
60216,Male,Loyal Customer,49,Business travel,Business,1506,4,4,2,4,4,4,5,4,4,4,4,4,4,4,0,0,satisfied
36989,Female,disloyal Customer,14,Business travel,Eco,759,2,2,2,1,5,2,4,5,1,4,3,4,2,5,4,0,neutral or dissatisfied
52495,Male,disloyal Customer,23,Business travel,Eco,160,1,0,2,4,4,2,3,4,4,3,5,4,4,4,0,0,neutral or dissatisfied
101217,Female,Loyal Customer,8,Personal Travel,Eco,1069,3,4,3,2,2,3,3,2,4,2,4,4,4,2,25,19,neutral or dissatisfied
94261,Female,Loyal Customer,34,Business travel,Business,239,0,0,0,4,3,4,4,4,4,4,4,5,4,4,85,76,satisfied
114102,Male,Loyal Customer,29,Personal Travel,Eco Plus,1947,1,5,1,2,1,1,1,1,3,4,5,4,2,1,7,0,neutral or dissatisfied
69950,Female,Loyal Customer,40,Personal Travel,Eco,2174,2,4,1,2,2,1,2,2,4,5,5,5,4,2,0,0,neutral or dissatisfied
94533,Male,Loyal Customer,59,Business travel,Business,239,5,5,5,5,3,4,5,5,5,5,5,4,5,3,4,7,satisfied
33601,Female,Loyal Customer,59,Business travel,Eco,399,3,1,1,1,1,2,2,3,3,3,3,2,3,2,0,0,neutral or dissatisfied
46248,Male,Loyal Customer,46,Business travel,Eco,279,2,3,3,3,2,2,2,2,2,1,2,3,4,2,29,27,satisfied
118621,Male,Loyal Customer,29,Business travel,Eco,338,2,3,3,3,2,2,2,2,4,3,2,1,3,2,20,16,neutral or dissatisfied
107041,Male,disloyal Customer,33,Business travel,Eco,395,2,3,2,3,5,2,5,5,4,1,4,2,4,5,23,18,neutral or dissatisfied
66841,Female,Loyal Customer,24,Business travel,Business,331,4,4,2,4,3,4,3,3,1,3,3,5,3,3,2,0,satisfied
82065,Female,Loyal Customer,39,Business travel,Business,2829,2,2,2,2,5,5,4,5,5,5,5,5,5,5,0,0,satisfied
71547,Male,Loyal Customer,18,Business travel,Eco,1182,2,4,5,5,2,2,2,2,2,1,3,1,4,2,0,0,neutral or dissatisfied
53749,Male,Loyal Customer,58,Personal Travel,Eco Plus,1208,3,3,4,4,2,4,2,2,2,1,4,4,4,2,0,0,neutral or dissatisfied
34373,Female,disloyal Customer,27,Business travel,Eco Plus,541,5,5,5,2,5,5,2,5,1,1,3,3,1,5,0,0,satisfied
34421,Male,Loyal Customer,13,Business travel,Eco Plus,612,3,4,4,4,3,3,4,3,1,1,4,4,4,3,0,12,neutral or dissatisfied
99611,Male,Loyal Customer,53,Personal Travel,Eco Plus,808,1,1,1,2,3,1,3,3,4,4,3,2,3,3,0,0,neutral or dissatisfied
68443,Female,Loyal Customer,39,Business travel,Business,2853,3,1,1,1,4,4,3,3,3,3,3,3,3,3,9,15,neutral or dissatisfied
68125,Male,Loyal Customer,38,Personal Travel,Eco,813,0,1,0,4,5,0,2,5,4,2,3,2,4,5,0,1,satisfied
22184,Female,disloyal Customer,29,Business travel,Eco,533,2,0,2,4,1,2,1,1,4,3,4,3,4,1,3,10,neutral or dissatisfied
10029,Male,Loyal Customer,28,Business travel,Business,667,3,3,3,3,5,5,5,5,4,5,4,5,4,5,0,0,satisfied
28878,Female,disloyal Customer,30,Business travel,Eco,697,1,1,1,2,1,1,1,1,3,5,1,3,1,1,0,6,neutral or dissatisfied
94968,Male,disloyal Customer,20,Business travel,Eco,189,2,3,2,2,1,2,1,1,2,3,3,5,3,1,3,4,neutral or dissatisfied
120239,Female,Loyal Customer,68,Personal Travel,Eco,1325,2,4,2,3,2,3,5,3,3,2,2,4,3,3,0,0,neutral or dissatisfied
81510,Female,Loyal Customer,53,Personal Travel,Eco Plus,528,3,3,3,3,1,4,3,1,1,3,1,3,1,3,0,0,neutral or dissatisfied
51890,Male,Loyal Customer,51,Business travel,Business,507,5,5,5,5,1,5,4,4,4,4,4,1,4,2,0,9,satisfied
53050,Male,Loyal Customer,31,Personal Travel,Eco,1208,3,1,3,3,5,3,5,5,3,1,3,4,4,5,0,7,neutral or dissatisfied
14525,Male,disloyal Customer,33,Business travel,Business,362,2,2,2,4,2,2,2,2,3,3,2,2,3,2,1,4,neutral or dissatisfied
112671,Female,Loyal Customer,31,Business travel,Business,723,4,4,4,4,5,5,5,5,3,4,4,4,5,5,1,0,satisfied
60847,Male,Loyal Customer,41,Personal Travel,Eco,1754,1,1,2,3,1,2,1,1,2,2,3,1,4,1,33,11,neutral or dissatisfied
88933,Male,Loyal Customer,51,Business travel,Business,1184,2,2,2,2,4,4,4,4,2,4,5,4,3,4,258,250,satisfied
19493,Female,Loyal Customer,24,Business travel,Business,566,3,3,3,3,5,5,5,5,2,5,2,5,1,5,97,100,satisfied
73376,Male,Loyal Customer,56,Business travel,Business,3464,4,4,3,4,2,5,5,5,5,5,5,4,5,4,3,4,satisfied
79400,Female,disloyal Customer,18,Business travel,Eco,502,3,5,3,5,4,3,4,4,4,4,4,5,4,4,0,0,neutral or dissatisfied
62839,Female,Loyal Customer,53,Business travel,Business,2447,3,3,3,3,3,4,5,5,5,5,5,5,5,3,0,0,satisfied
82037,Male,Loyal Customer,66,Personal Travel,Eco,1535,4,5,4,4,4,4,4,4,4,2,4,3,4,4,0,0,neutral or dissatisfied
73474,Female,Loyal Customer,13,Personal Travel,Eco,1144,2,4,2,1,2,2,2,2,5,3,4,5,5,2,13,6,neutral or dissatisfied
108797,Female,Loyal Customer,26,Personal Travel,Eco,406,3,5,3,2,2,3,2,2,5,5,5,3,5,2,0,0,neutral or dissatisfied
63614,Female,Loyal Customer,24,Business travel,Eco,1440,2,2,2,2,2,2,1,2,1,1,2,4,3,2,0,0,neutral or dissatisfied
48871,Male,Loyal Customer,61,Business travel,Eco,109,2,5,5,5,2,2,2,2,3,1,5,1,2,2,42,31,satisfied
4021,Female,disloyal Customer,27,Business travel,Business,479,2,2,2,2,2,2,2,2,3,3,5,3,4,2,0,0,neutral or dissatisfied
119522,Male,Loyal Customer,50,Business travel,Business,414,3,2,3,3,4,2,1,5,5,5,5,3,5,2,0,0,satisfied
79660,Male,Loyal Customer,61,Personal Travel,Eco,760,5,3,5,3,5,5,5,5,2,1,3,3,4,5,8,4,satisfied
110495,Male,Loyal Customer,22,Personal Travel,Eco,842,3,3,3,2,4,3,1,4,1,3,2,3,4,4,7,2,neutral or dissatisfied
119749,Male,Loyal Customer,12,Personal Travel,Eco,1303,3,5,3,1,3,3,3,3,5,4,3,3,5,3,0,0,neutral or dissatisfied
70868,Female,Loyal Customer,18,Personal Travel,Eco,761,2,4,2,1,5,2,5,5,3,4,5,3,5,5,0,0,neutral or dissatisfied
119917,Male,disloyal Customer,16,Business travel,Eco,1009,1,1,1,3,4,1,3,4,3,2,4,1,4,4,0,0,neutral or dissatisfied
71533,Female,disloyal Customer,24,Business travel,Business,1012,5,0,5,2,2,5,2,2,5,3,4,5,5,2,0,0,satisfied
3403,Female,disloyal Customer,23,Business travel,Eco,240,5,0,5,2,1,5,1,1,2,3,5,2,1,1,2,27,satisfied
121709,Male,Loyal Customer,57,Business travel,Eco,683,1,0,0,3,4,1,2,4,2,4,4,4,4,4,30,33,neutral or dissatisfied
13216,Male,disloyal Customer,22,Business travel,Eco,771,3,3,3,2,2,3,3,2,1,2,1,3,1,2,0,0,neutral or dissatisfied
7512,Male,Loyal Customer,44,Business travel,Business,2520,4,4,4,4,2,4,5,4,4,5,4,3,4,3,75,60,satisfied
53011,Female,Loyal Customer,27,Business travel,Eco,1190,5,1,1,1,5,5,5,5,1,1,5,5,5,5,203,171,satisfied
103352,Female,Loyal Customer,60,Business travel,Business,1940,4,4,4,4,2,4,5,5,5,5,5,4,5,5,0,0,satisfied
53555,Male,Loyal Customer,62,Personal Travel,Eco Plus,1956,3,1,3,3,3,3,4,3,1,1,2,1,3,3,4,0,neutral or dissatisfied
16440,Male,Loyal Customer,43,Business travel,Business,1594,4,4,4,4,2,2,4,5,5,5,5,2,5,1,0,0,satisfied
2704,Female,Loyal Customer,49,Business travel,Eco,562,2,4,2,4,2,4,4,2,2,2,2,3,2,2,39,30,neutral or dissatisfied
91400,Male,Loyal Customer,16,Personal Travel,Eco,2342,3,3,2,3,3,2,3,3,3,4,2,2,3,3,40,34,neutral or dissatisfied
26190,Male,Loyal Customer,41,Business travel,Eco,515,2,3,3,3,3,2,3,3,2,2,4,3,3,3,98,98,neutral or dissatisfied
105376,Male,Loyal Customer,41,Business travel,Business,3965,4,4,2,4,3,4,4,2,2,3,2,4,2,4,33,5,satisfied
74288,Male,disloyal Customer,17,Business travel,Eco,2288,3,3,3,4,4,3,5,4,2,3,3,1,3,4,0,4,neutral or dissatisfied
69401,Female,Loyal Customer,56,Business travel,Eco,1096,2,2,2,2,5,3,3,2,2,2,2,4,2,4,8,0,neutral or dissatisfied
50532,Female,Loyal Customer,46,Personal Travel,Eco,86,3,5,3,4,2,1,5,5,5,3,5,1,5,4,55,45,neutral or dissatisfied
26659,Male,Loyal Customer,36,Business travel,Business,145,0,5,0,3,4,5,3,4,4,4,4,4,4,5,0,0,satisfied
119064,Male,Loyal Customer,40,Business travel,Business,2043,4,4,4,4,5,4,5,5,5,5,5,4,5,4,0,0,satisfied
40018,Male,Loyal Customer,11,Business travel,Business,525,1,1,1,1,4,4,4,4,1,1,2,5,4,4,0,0,satisfied
114924,Female,Loyal Customer,47,Business travel,Business,342,2,2,2,2,5,4,4,5,5,5,5,3,5,5,51,50,satisfied
64170,Male,Loyal Customer,22,Personal Travel,Eco,989,5,4,5,5,3,5,3,3,4,4,5,4,4,3,0,0,satisfied
21016,Female,Loyal Customer,29,Business travel,Business,214,1,1,1,1,5,5,3,5,1,3,5,1,4,5,106,98,satisfied
38859,Female,Loyal Customer,65,Personal Travel,Eco Plus,2153,1,5,1,5,5,5,5,2,2,1,1,3,2,4,0,3,neutral or dissatisfied
83653,Male,Loyal Customer,50,Business travel,Business,1784,1,1,1,1,3,4,4,4,4,5,4,3,4,5,0,0,satisfied
17523,Male,Loyal Customer,29,Personal Travel,Eco,352,1,5,1,5,3,1,1,3,3,3,5,4,5,3,77,70,neutral or dissatisfied
110461,Male,Loyal Customer,57,Personal Travel,Eco,919,2,4,2,3,4,2,4,4,3,5,3,2,4,4,8,9,neutral or dissatisfied
105971,Male,Loyal Customer,36,Business travel,Eco,829,2,5,4,5,2,2,2,5,4,5,3,2,3,2,9,22,satisfied
5976,Female,Loyal Customer,22,Personal Travel,Business,925,3,5,3,2,1,3,1,1,3,3,5,3,5,1,76,101,neutral or dissatisfied
37788,Male,disloyal Customer,30,Business travel,Eco Plus,989,4,4,4,4,4,4,3,4,3,1,4,2,4,4,0,9,neutral or dissatisfied
82952,Female,Loyal Customer,54,Business travel,Business,1885,3,3,3,3,5,4,4,4,4,4,4,5,4,3,0,0,satisfied
129471,Female,Loyal Customer,53,Business travel,Business,2704,3,1,1,1,5,2,4,3,3,3,3,2,3,3,4,6,neutral or dissatisfied
74507,Female,Loyal Customer,35,Business travel,Business,1188,2,4,3,4,1,2,1,2,2,2,2,3,2,3,0,0,neutral or dissatisfied
129348,Male,Loyal Customer,50,Personal Travel,Eco,2586,3,4,3,2,1,3,1,1,4,5,3,3,5,1,0,1,neutral or dissatisfied
78069,Male,Loyal Customer,37,Personal Travel,Eco,332,3,4,3,3,5,3,5,5,3,4,5,5,5,5,0,0,neutral or dissatisfied
71496,Female,Loyal Customer,57,Personal Travel,Business,1197,4,5,4,1,2,5,4,5,5,4,5,5,5,3,0,0,neutral or dissatisfied
89893,Female,Loyal Customer,51,Business travel,Business,1416,4,4,4,4,3,5,4,5,5,5,5,3,5,4,0,0,satisfied
98097,Female,Loyal Customer,52,Business travel,Business,3345,5,5,5,5,2,4,4,4,4,4,4,4,4,3,5,5,satisfied
98192,Male,Loyal Customer,68,Business travel,Eco,327,3,5,5,5,3,3,3,3,4,2,4,2,4,3,1,0,neutral or dissatisfied
99738,Male,Loyal Customer,37,Business travel,Business,361,2,2,5,2,2,4,5,2,2,2,2,3,2,3,52,42,satisfied
92751,Female,Loyal Customer,17,Personal Travel,Eco,1276,3,4,4,4,2,4,1,2,2,2,3,1,4,2,0,0,neutral or dissatisfied
41193,Male,Loyal Customer,21,Business travel,Business,1174,5,5,5,5,4,4,4,4,1,3,3,5,3,4,2,0,satisfied
24224,Female,Loyal Customer,33,Business travel,Eco,134,1,3,3,3,1,1,1,1,1,5,3,3,4,1,5,34,neutral or dissatisfied
49840,Male,Loyal Customer,38,Business travel,Eco,262,5,3,3,3,5,5,5,5,5,5,1,3,5,5,0,0,satisfied
92645,Male,Loyal Customer,20,Personal Travel,Eco,453,3,5,3,4,4,3,4,4,4,3,5,3,4,4,0,0,neutral or dissatisfied
95584,Female,Loyal Customer,60,Business travel,Business,1883,1,1,2,1,2,4,4,4,4,4,4,3,4,5,0,0,satisfied
116878,Female,Loyal Customer,43,Business travel,Business,3004,5,5,5,5,4,4,5,5,5,5,5,5,5,4,3,1,satisfied
19641,Female,Loyal Customer,70,Personal Travel,Eco,531,3,5,3,2,2,4,4,5,5,3,5,4,5,4,14,3,neutral or dissatisfied
67481,Male,Loyal Customer,37,Personal Travel,Eco,641,1,4,1,4,4,1,2,4,4,2,5,4,5,4,0,0,neutral or dissatisfied
58476,Male,disloyal Customer,48,Business travel,Business,719,3,3,3,4,5,3,5,5,3,5,4,3,5,5,9,0,satisfied
80930,Female,Loyal Customer,32,Business travel,Business,352,2,2,2,2,2,2,2,2,4,5,4,2,4,2,0,10,neutral or dissatisfied
7381,Female,Loyal Customer,28,Business travel,Business,3032,5,5,5,5,3,4,3,3,3,4,5,3,5,3,69,70,satisfied
101329,Female,Loyal Customer,60,Business travel,Business,2092,4,4,4,4,2,4,4,4,4,4,4,5,4,4,0,0,satisfied
53064,Female,Loyal Customer,45,Personal Travel,Eco,1172,4,4,4,4,3,5,5,3,3,4,5,5,3,5,31,34,neutral or dissatisfied
78086,Female,Loyal Customer,35,Personal Travel,Eco Plus,332,4,3,4,4,5,4,5,5,3,4,1,4,5,5,1,0,neutral or dissatisfied
26438,Male,Loyal Customer,30,Business travel,Business,1912,2,4,4,4,2,2,2,2,1,5,4,2,4,2,0,0,neutral or dissatisfied
129468,Male,Loyal Customer,33,Business travel,Business,2704,3,3,3,3,4,4,4,4,5,3,4,5,4,4,3,21,satisfied
127683,Male,Loyal Customer,56,Personal Travel,Business,2133,3,4,3,3,5,3,4,1,1,3,4,4,1,1,4,0,neutral or dissatisfied
107686,Male,Loyal Customer,44,Business travel,Business,466,3,4,4,4,1,4,4,3,3,3,3,2,3,2,0,0,neutral or dissatisfied
4977,Female,Loyal Customer,48,Business travel,Business,502,2,2,4,2,3,4,5,5,5,5,5,5,5,5,0,0,satisfied
81866,Male,Loyal Customer,53,Business travel,Business,1050,3,5,4,5,2,3,3,3,3,3,3,2,3,4,0,0,neutral or dissatisfied
113148,Male,Loyal Customer,36,Business travel,Eco,628,1,3,4,4,1,2,1,1,3,2,3,1,4,1,18,11,neutral or dissatisfied
50336,Female,Loyal Customer,36,Business travel,Business,3642,1,1,1,1,1,2,2,4,4,4,4,2,4,1,29,27,satisfied
65120,Female,Loyal Customer,31,Personal Travel,Eco,224,2,4,2,4,4,2,3,4,5,4,4,5,4,4,11,8,neutral or dissatisfied
54303,Male,Loyal Customer,36,Business travel,Business,1597,5,5,5,5,3,4,4,4,4,4,4,4,4,5,0,0,satisfied
113070,Male,Loyal Customer,27,Business travel,Business,2559,2,3,3,3,2,2,2,2,2,3,3,1,4,2,19,17,neutral or dissatisfied
110163,Female,Loyal Customer,43,Personal Travel,Eco,1072,4,5,4,1,4,5,4,3,3,4,3,4,3,4,82,79,neutral or dissatisfied
38956,Male,Loyal Customer,37,Business travel,Eco,1265,5,4,4,4,5,5,5,5,5,4,5,1,4,5,0,0,satisfied
68577,Male,disloyal Customer,15,Business travel,Eco,1616,4,4,4,4,3,4,3,3,1,4,3,1,3,3,16,0,satisfied
110711,Male,disloyal Customer,20,Business travel,Eco,990,2,2,2,3,1,2,1,1,4,3,5,4,5,1,0,0,neutral or dissatisfied
107905,Male,Loyal Customer,54,Business travel,Business,2940,3,3,3,3,5,4,4,4,4,4,4,3,4,3,0,0,satisfied
28414,Female,Loyal Customer,26,Personal Travel,Business,1399,4,2,4,4,4,4,5,4,1,2,4,4,4,4,0,0,neutral or dissatisfied
111322,Male,disloyal Customer,36,Business travel,Business,283,4,4,4,1,2,4,2,2,3,3,5,4,5,2,0,0,neutral or dissatisfied
41722,Male,Loyal Customer,24,Business travel,Business,695,2,2,3,2,4,4,4,4,2,2,1,3,5,4,0,6,satisfied
81705,Female,Loyal Customer,32,Personal Travel,Eco,907,3,4,4,5,5,4,5,5,5,5,5,4,4,5,0,0,neutral or dissatisfied
106095,Female,disloyal Customer,47,Business travel,Business,444,3,3,3,5,2,3,2,2,4,4,5,5,5,2,79,77,neutral or dissatisfied
85923,Female,disloyal Customer,26,Business travel,Business,761,5,5,5,2,4,5,4,4,4,5,5,3,5,4,50,53,satisfied
127053,Male,Loyal Customer,30,Business travel,Business,647,1,3,3,3,1,1,1,1,4,5,3,4,3,1,6,9,neutral or dissatisfied
123950,Female,disloyal Customer,36,Business travel,Eco Plus,141,1,1,1,4,4,1,4,4,1,3,3,2,3,4,39,20,neutral or dissatisfied
67112,Female,Loyal Customer,44,Business travel,Business,1869,4,4,5,4,3,5,5,4,4,4,4,5,4,4,0,0,satisfied
61753,Female,Loyal Customer,18,Personal Travel,Eco,1635,2,4,2,2,2,4,3,3,3,5,4,3,3,3,150,168,neutral or dissatisfied
7135,Male,Loyal Customer,54,Business travel,Business,2569,4,2,2,2,3,3,4,3,3,3,4,1,3,1,0,0,neutral or dissatisfied
47515,Female,Loyal Customer,18,Personal Travel,Eco,599,1,4,1,4,3,1,3,3,2,1,3,2,3,3,0,0,neutral or dissatisfied
5129,Female,Loyal Customer,22,Personal Travel,Eco Plus,235,4,4,4,1,2,4,5,2,4,5,5,3,5,2,0,0,neutral or dissatisfied
6544,Male,Loyal Customer,53,Personal Travel,Business,473,3,4,3,5,5,2,2,5,5,3,5,2,5,3,0,0,neutral or dissatisfied
17460,Male,Loyal Customer,53,Business travel,Eco,677,5,1,1,1,5,5,5,5,5,5,1,5,3,5,6,17,satisfied
41960,Female,Loyal Customer,51,Business travel,Business,2041,1,1,5,1,3,4,4,1,1,1,1,1,1,2,0,0,neutral or dissatisfied
121776,Female,Loyal Customer,32,Business travel,Business,366,1,1,1,1,1,1,1,1,4,2,4,2,3,1,0,0,neutral or dissatisfied
31734,Male,Loyal Customer,24,Personal Travel,Eco,862,1,4,1,1,4,1,5,4,4,5,5,3,4,4,0,4,neutral or dissatisfied
103335,Female,Loyal Customer,51,Personal Travel,Eco,1371,2,2,2,4,2,4,3,2,2,2,3,3,2,1,9,31,neutral or dissatisfied
34105,Male,Loyal Customer,24,Business travel,Business,1179,4,3,4,4,2,2,2,2,2,5,5,1,1,2,0,0,satisfied
119024,Male,disloyal Customer,15,Business travel,Eco,812,3,3,3,3,1,3,1,1,2,4,4,2,4,1,0,22,neutral or dissatisfied
41083,Male,Loyal Customer,45,Business travel,Business,224,4,4,4,4,5,5,4,5,5,5,5,3,5,2,37,26,satisfied
21836,Male,disloyal Customer,28,Business travel,Business,448,2,2,2,1,5,2,5,5,3,3,4,3,5,5,30,13,neutral or dissatisfied
89309,Female,Loyal Customer,71,Business travel,Eco Plus,453,4,5,5,5,2,3,3,4,4,4,4,3,4,1,8,16,neutral or dissatisfied
76383,Female,Loyal Customer,72,Business travel,Business,1853,1,2,2,2,1,3,3,1,1,1,1,3,1,1,10,24,neutral or dissatisfied
42199,Male,disloyal Customer,35,Business travel,Eco,315,2,0,3,3,2,3,4,2,1,4,2,1,3,2,0,0,neutral or dissatisfied
15331,Male,Loyal Customer,54,Personal Travel,Eco,589,3,5,2,2,5,2,1,5,5,2,5,4,4,5,0,0,neutral or dissatisfied
34061,Female,Loyal Customer,25,Business travel,Business,1674,3,4,4,4,3,3,3,3,1,5,3,2,4,3,0,0,neutral or dissatisfied
128561,Male,Loyal Customer,55,Personal Travel,Eco Plus,325,3,4,3,3,4,3,4,4,4,4,4,4,3,4,0,0,neutral or dissatisfied
103008,Male,disloyal Customer,20,Business travel,Eco,546,2,0,3,2,3,3,3,3,5,3,4,3,4,3,0,0,neutral or dissatisfied
121410,Female,Loyal Customer,57,Business travel,Business,1937,5,5,5,5,5,5,5,5,5,4,5,4,5,4,0,0,satisfied
37069,Male,disloyal Customer,17,Business travel,Eco,1072,3,3,3,2,5,3,5,5,1,2,5,3,1,5,0,2,neutral or dissatisfied
72051,Male,Loyal Customer,43,Business travel,Business,2615,2,2,2,2,4,5,4,4,4,4,4,3,4,3,0,0,satisfied
30525,Male,Loyal Customer,47,Personal Travel,Eco,464,3,5,5,2,4,5,3,4,4,3,4,4,5,4,28,41,neutral or dissatisfied
35834,Female,Loyal Customer,34,Business travel,Business,1065,1,5,5,5,1,2,2,1,1,1,1,3,1,4,0,19,neutral or dissatisfied
15195,Male,disloyal Customer,25,Business travel,Eco,544,1,1,1,3,2,1,2,2,1,2,2,4,3,2,0,0,neutral or dissatisfied
110184,Male,Loyal Customer,18,Personal Travel,Eco,1056,1,3,1,4,4,1,4,4,3,5,3,1,1,4,1,0,neutral or dissatisfied
27458,Female,disloyal Customer,28,Business travel,Eco,954,2,2,2,3,1,2,1,1,5,2,5,3,3,1,0,0,neutral or dissatisfied
49473,Female,disloyal Customer,47,Business travel,Eco,447,4,5,5,3,5,5,3,5,5,1,1,2,4,5,0,0,neutral or dissatisfied
11493,Male,Loyal Customer,13,Personal Travel,Eco Plus,216,4,2,4,3,3,4,3,3,2,1,2,2,2,3,0,0,neutral or dissatisfied
21554,Male,Loyal Customer,59,Business travel,Eco Plus,377,5,1,1,1,5,5,5,5,4,2,1,2,2,5,97,82,satisfied
48040,Female,disloyal Customer,40,Business travel,Business,677,4,4,4,3,4,4,4,4,1,3,4,4,4,4,21,24,neutral or dissatisfied
124167,Male,Loyal Customer,61,Personal Travel,Eco,2133,2,5,3,3,1,3,1,1,3,5,5,3,4,1,0,0,neutral or dissatisfied
35243,Female,Loyal Customer,24,Business travel,Business,1069,3,3,3,3,4,4,4,4,4,5,3,2,5,4,14,15,satisfied
107943,Female,Loyal Customer,7,Personal Travel,Eco,611,1,4,1,1,2,1,2,2,1,1,1,5,2,2,18,9,neutral or dissatisfied
7875,Female,Loyal Customer,24,Business travel,Business,910,4,4,4,4,5,5,5,5,5,2,4,3,4,5,25,25,satisfied
57759,Male,disloyal Customer,33,Business travel,Business,2704,4,4,4,3,4,3,1,4,2,5,5,1,5,1,10,0,neutral or dissatisfied
71727,Female,Loyal Customer,67,Personal Travel,Eco,1007,2,4,2,1,4,5,4,2,2,2,2,5,2,4,119,104,neutral or dissatisfied
100027,Male,Loyal Customer,51,Business travel,Business,3909,3,3,3,3,4,5,5,4,4,4,4,5,4,5,0,0,satisfied
75112,Male,Loyal Customer,43,Business travel,Business,1846,3,3,3,3,3,4,4,4,4,4,4,4,4,4,0,0,satisfied
61357,Male,Loyal Customer,40,Business travel,Business,3278,5,3,5,5,3,5,5,4,4,4,4,4,4,4,27,27,satisfied
125225,Male,Loyal Customer,55,Business travel,Business,3808,4,4,4,4,4,4,5,5,5,5,5,5,5,3,0,12,satisfied
94965,Female,Loyal Customer,47,Business travel,Business,2746,3,1,3,3,2,2,4,4,4,4,4,4,4,3,0,0,satisfied
20860,Female,Loyal Customer,55,Personal Travel,Eco,457,0,4,0,1,5,5,5,3,3,0,3,3,3,5,0,0,satisfied
119435,Male,Loyal Customer,32,Personal Travel,Eco,399,1,5,1,1,3,1,2,3,4,4,5,5,5,3,3,26,neutral or dissatisfied
102426,Female,Loyal Customer,20,Personal Travel,Eco,223,2,2,0,4,4,0,2,4,4,3,5,3,5,4,20,12,neutral or dissatisfied
100412,Male,Loyal Customer,63,Business travel,Eco Plus,1165,3,3,3,3,3,3,3,3,2,5,3,2,4,3,3,45,neutral or dissatisfied
48316,Female,Loyal Customer,55,Business travel,Business,1670,5,5,5,5,5,5,4,5,5,5,5,5,5,3,1,11,satisfied
